instancia,dim,heuristica,tiempo,costo,gap,iteraciones,memoria,vecindad
ulysses22,22,TS-C,8.78552,7013,0.0,50,50,20
ulysses22,22,TS-C,17.5868,7092,0.01126479395408527,100,50,20
ulysses22,22,TS-C,16.9981,7100,0.01240553258234707,100,100,20
ulysses22,22,TS-C,33.6399,7047,0.004848139170112648,200,50,20
ulysses22,22,TS-C,35.0557,7013,0.0,200,100,20
ulysses22,22,TS-C,35.2538,7047,0.004848139170112648,200,200,20
ulysses22,22,TS-C,67.0424,7013,0.0,500,50,20
ulysses22,22,TS-C,65.9317,7013,0.0,500,100,20
ulysses22,22,TS-C,65.4536,7013,0.0,500,200,20
ulysses22,22,TS-C,67.0135,7013,0.0,500,500,20
ulysses22,22,TS-C,96.1443,7013,0.0,1000,50,20
ulysses22,22,TS-C,94.0547,7013,0.0,1000,100,20
ulysses22,22,TS-C,97.4359,7013,0.0,1000,200,20
ulysses22,22,TS-C,100.784,7013,0.0,1000,500,20
ulysses22,22,TS-C,99.4277,7013,0.0,1000,1000,20
ulysses22,22,TS-C,4.48168,7013,0.0,50,50,50
ulysses22,22,TS-C,20.25,7013,0.0,100,50,50
ulysses22,22,TS-C,19.8185,7013,0.0,100,100,50
ulysses22,22,TS-C,39.4488,7013,0.0,200,50,50
ulysses22,22,TS-C,31.4369,7013,0.0,200,100,50
ulysses22,22,TS-C,21.9455,7100,0.01240553258234707,200,200,50
ulysses22,22,TS-C,47.345,7013,0.0,500,50,50
ulysses22,22,TS-C,56.718,7013,0.0,500,100,50
ulysses22,22,TS-C,58.0393,7013,0.0,500,200,50
ulysses22,22,TS-C,55.068,7013,0.0,500,500,50
ulysses22,22,TS-C,108.994,7013,0.0,1000,50,50
ulysses22,22,TS-C,109.457,7013,0.0,1000,100,50
ulysses22,22,TS-C,90.084,7013,0.0,1000,200,50
ulysses22,22,TS-C,97.4896,7013,0.0,1000,500,50
ulysses22,22,TS-C,108.445,7013,0.0,1000,1000,50
ulysses22,22,TS-C,11.1926,7013,0.0,50,50,80
ulysses22,22,TS-C,22.8429,7013,0.0,100,50,80
ulysses22,22,TS-C,22.834,7013,0.0,100,100,80
ulysses22,22,TS-C,44.8907,7013,0.0,200,50,80
ulysses22,22,TS-C,32.4228,7013,0.0,200,100,80
ulysses22,22,TS-C,28.0201,7013,0.0,200,200,80
ulysses22,22,TS-C,53.5556,7013,0.0,500,50,80
ulysses22,22,TS-C,43.0955,7013,0.0,500,100,80
ulysses22,22,TS-C,51.6189,7013,0.0,500,200,80
ulysses22,22,TS-C,80.8513,7013,0.0,500,500,80
ulysses22,22,TS-C,116.266,7013,0.0,1000,50,80
ulysses22,22,TS-C,96.543,7013,0.0,1000,100,80
ulysses22,22,TS-C,91.4751,7013,0.0,1000,200,80
ulysses22,22,TS-C,115.312,7013,0.0,1000,500,80
ulysses22,22,TS-C,119.553,7013,0.0,1000,1000,80
ulysses22,22,TS-C,12.5248,7013,0.0,50,50,100
ulysses22,22,TS-C,24.1035,7013,0.0,100,50,100
ulysses22,22,TS-C,24.1052,7013,0.0,100,100,100
ulysses22,22,TS-C,34.3423,7013,0.0,200,50,100
ulysses22,22,TS-C,24.8367,7013,0.0,200,100,100
ulysses22,22,TS-C,26.8205,7013,0.0,200,200,100
ulysses22,22,TS-C,65.3205,7013,0.0,500,50,100
ulysses22,22,TS-C,52.579,7013,0.0,500,100,100
ulysses22,22,TS-C,56.5868,7013,0.0,500,200,100
ulysses22,22,TS-C,73.3679,7013,0.0,500,500,100
ulysses22,22,TS-C,123.164,7013,0.0,1000,50,100
ulysses22,22,TS-C,101.343,7013,0.0,1000,100,100
ulysses22,22,TS-C,130.724,7013,0.0,1000,200,100
ulysses22,22,TS-C,135.595,7013,0.0,1000,500,100
ulysses22,22,TS-C,153.644,7013,0.0,1000,1000,100
att48,48,TS-S,46.5535,11164,0.05043281896876176,50,50,10
att48,48,TS-S,45.5825,11244,0.05796010538200978,100,50,10
att48,48,TS-S,61.1388,11223,0.05598419269853218,100,100,10
att48,48,TS-S,114.496,11011,0.036036883703424914,200,50,10
att48,48,TS-S,116.33,11197,0.05353782461422657,200,100,10
att48,48,TS-S,86.6648,11244,0.05796010538200978,200,200,10
att48,48,TS-S,238.405,10944,0.029732781332329695,500,50,10
att48,48,TS-S,220.499,10991,0.03415506210011291,500,100,10
att48,48,TS-S,243.318,11207,0.05447873541588257,500,200,10
att48,48,TS-S,233.965,10884,0.024087316522393678,500,500,10
att48,48,TS-S,454.206,10824,0.018441851712457658,1000,50,10
att48,48,TS-S,473.125,10924,0.027850959729017688,1000,100,10
att48,48,TS-S,413.825,11016,0.03650733910425292,1000,200,10
att48,48,TS-S,481.48,11260,0.05946556266465939,1000,500,10
att48,48,TS-S,437.838,11016,0.03650733910425292,1000,1000,10
att48,48,TS-S,54.2447,11086,0.04309371471584494,50,50,20
att48,48,TS-S,75.7133,10941,0.029450508091832896,100,50,20
att48,48,TS-S,56.9371,10875,0.023240496800903274,100,100,20
att48,48,TS-S,120.194,10714,0.008091832894241625,200,50,20
att48,48,TS-S,121.269,10966,0.0318027850959729,200,100,20
att48,48,TS-S,98.9156,10860,0.02182913059841927,200,200,20
att48,48,TS-S,246.423,10801,0.01627775686864885,500,50,20
att48,48,TS-S,240.52,10852,0.021076401957094468,500,100,20
att48,48,TS-S,256.015,10952,0.030485509973654498,500,200,20
att48,48,TS-S,257.736,11073,0.04187053067369213,500,500,20
att48,48,TS-S,462.319,10796,0.01580730146782085,1000,50,20
att48,48,TS-S,439.007,10653,0.0023522770041400076,1000,100,20
att48,48,TS-S,468.598,10984,0.033496424538953705,1000,200,20
att48,48,TS-S,473.061,10958,0.0310500564546481,1000,500,20
att48,48,TS-S,450.274,11010,0.03594279262325931,1000,1000,20
att48,48,TS-S,59.3695,11010,0.03594279262325931,50,50,50
att48,48,TS-S,88.8654,10917,0.027192322167858485,100,50,50
att48,48,TS-S,86.9621,10964,0.0316146029356417,100,100,50
att48,48,TS-S,141.488,10628,0.0,200,50,50
att48,48,TS-S,137.748,10707,0.007433195333082424,200,100,50
att48,48,TS-S,140.033,10906,0.026157320286036883,200,200,50
att48,48,TS-S,261.23,10738,0.010350018818216034,500,50,50
att48,48,TS-S,280.938,10658,0.002822732404968009,500,100,50
att48,48,TS-S,303.668,10767,0.013078660143018441,500,200,50
att48,48,TS-S,298.64,10906,0.026157320286036883,500,500,50
att48,48,TS-S,534.284,10816,0.017689123071132858,1000,50,50
att48,48,TS-S,533.826,10663,0.0032931878057960106,1000,100,50
att48,48,TS-S,487.44,10698,0.006586375611592021,1000,200,50
att48,48,TS-S,490.814,10765,0.012890477982687241,1000,500,50
att48,48,TS-S,500.333,10941,0.029450508091832896,1000,1000,50
att48,48,TS-S,63.988,10781,0.014395935265336847,50,50,80
att48,48,TS-S,80.8469,10906,0.026157320286036883,100,50,80
att48,48,TS-S,78.095,10906,0.026157320286036883,100,100,80
att48,48,TS-S,155.134,10906,0.026157320286036883,200,50,80
att48,48,TS-S,155.637,10906,0.026157320286036883,200,100,80
att48,48,TS-S,134.583,10781,0.014395935265336847,200,200,80
att48,48,TS-S,315.432,10906,0.026157320286036883,500,50,80
att48,48,TS-S,332.546,10800,0.01618366578848325,500,100,80
att48,48,TS-S,300.8,10653,0.0023522770041400076,500,200,80
att48,48,TS-S,334.71,10906,0.026157320286036883,500,500,80
att48,48,TS-S,618.543,10843,0.020229582235604063,1000,50,80
att48,48,TS-S,629.666,10628,0.0,1000,100,80
att48,48,TS-S,551.056,10840,0.019947308995107264,1000,200,80
att48,48,TS-S,614.054,10653,0.0023522770041400076,1000,500,80
att48,48,TS-S,646.73,10906,0.026157320286036883,1000,1000,80
att48,48,TS-S,67.0728,11010,0.03594279262325931,50,50,100
att48,48,TS-S,98.8993,11010,0.03594279262325931,100,50,100
att48,48,TS-S,90.1094,11010,0.03594279262325931,100,100,100
att48,48,TS-S,170.03,11010,0.03594279262325931,200,50,100
att48,48,TS-S,163.42,11010,0.03594279262325931,200,100,100
att48,48,TS-S,143.851,11010,0.03594279262325931,200,200,100
att48,48,TS-S,363.84,11010,0.03594279262325931,500,50,100
att48,48,TS-S,362.782,11010,0.03594279262325931,500,100,100
att48,48,TS-S,371.738,11010,0.03594279262325931,500,200,100
att48,48,TS-S,348.316,11010,0.03594279262325931,500,500,100
att48,48,TS-S,711.274,11010,0.03594279262325931,1000,50,100
att48,48,TS-S,720.503,11010,0.03594279262325931,1000,100,100
att48,48,TS-S,680.053,11010,0.03594279262325931,1000,200,100
att48,48,TS-S,672.96,11010,0.03594279262325931,1000,500,100
att48,48,TS-S,681.581,11010,0.03594279262325931,1000,1000,100
bayg29,29,TS-S,7.57433,1741,0.08136645962732919,50,50,10
bayg29,29,TS-S,31.6691,1744,0.08322981366459627,100,50,10
bayg29,29,TS-S,31.099,1711,0.06273291925465839,100,100,10
bayg29,29,TS-S,55.0408,1705,0.059006211180124224,200,50,10
bayg29,29,TS-S,55.0276,1662,0.03229813664596273,200,100,10
bayg29,29,TS-S,56.4766,1666,0.034782608695652174,200,200,10
bayg29,29,TS-S,90.9101,1679,0.04285714285714286,500,50,10
bayg29,29,TS-S,76.4934,1690,0.049689440993788817,500,100,10
bayg29,29,TS-S,68.9156,1735,0.07763975155279502,500,200,10
bayg29,29,TS-S,95.9548,1783,0.10745341614906832,500,500,10
bayg29,29,TS-S,145.693,1657,0.029192546583850933,1000,50,10
bayg29,29,TS-S,132.243,1686,0.04720496894409938,1000,100,10
bayg29,29,TS-S,147.196,1689,0.04906832298136646,1000,200,10
bayg29,29,TS-S,143.24,1689,0.04906832298136646,1000,500,10
bayg29,29,TS-S,151.545,1715,0.06521739130434782,1000,1000,10
bayg29,29,TS-S,16.7353,1719,0.06770186335403727,50,50,20
bayg29,29,TS-S,32.7744,1654,0.02732919254658385,100,50,20
bayg29,29,TS-S,32.8879,1628,0.011180124223602485,100,100,20
bayg29,29,TS-S,56.2913,1633,0.014285714285714285,200,50,20
bayg29,29,TS-S,56.9902,1645,0.021739130434782608,200,100,20
bayg29,29,TS-S,57.2498,1648,0.02360248447204969,200,200,20
bayg29,29,TS-S,91.3931,1610,0.0,500,50,20
bayg29,29,TS-S,97.8073,1655,0.027950310559006212,500,100,20
bayg29,29,TS-S,93.0957,1694,0.05217391304347826,500,200,20
bayg29,29,TS-S,98.4568,1629,0.011801242236024845,500,500,20
bayg29,29,TS-S,158.3,1610,0.0,1000,50,20
bayg29,29,TS-S,147.026,1627,0.010559006211180125,1000,100,20
bayg29,29,TS-S,149.541,1637,0.016770186335403725,1000,200,20
bayg29,29,TS-S,189.077,1656,0.02857142857142857,1000,500,20
bayg29,29,TS-S,188.422,1698,0.0546583850931677,1000,1000,20
bayg29,29,TS-S,18.6577,1643,0.020496894409937887,50,50,50
bayg29,29,TS-S,37.47,1615,0.003105590062111801,100,50,50
bayg29,29,TS-S,13.5483,1628,0.011180124223602485,100,100,50
bayg29,29,TS-S,59.7766,1610,0.0,200,50,50
bayg29,29,TS-S,62.2616,1610,0.0,200,100,50
bayg29,29,TS-S,61.0512,1628,0.011180124223602485,200,200,50
bayg29,29,TS-S,101.562,1626,0.009937888198757764,500,50,50
bayg29,29,TS-S,103.618,1610,0.0,500,100,50
bayg29,29,TS-S,100.456,1610,0.0,500,200,50
bayg29,29,TS-S,120.75,1620,0.006211180124223602,500,500,50
bayg29,29,TS-S,166.85,1610,0.0,1000,50,50
bayg29,29,TS-S,168.165,1610,0.0,1000,100,50
bayg29,29,TS-S,171.665,1628,0.011180124223602485,1000,200,50
bayg29,29,TS-S,230.426,1628,0.011180124223602485,1000,500,50
bayg29,29,TS-S,254.837,1615,0.003105590062111801,1000,1000,50
bayg29,29,TS-S,19.1096,1635,0.015527950310559006,50,50,80
bayg29,29,TS-S,40.9827,1628,0.011180124223602485,100,50,80
bayg29,29,TS-S,41.8158,1628,0.011180124223602485,100,100,80
bayg29,29,TS-S,74.8483,1610,0.0,200,50,80
bayg29,29,TS-S,64.9428,1610,0.0,200,100,80
bayg29,29,TS-S,65.2039,1628,0.011180124223602485,200,200,80
bayg29,29,TS-S,109.825,1610,0.0,500,50,80
bayg29,29,TS-S,107.266,1615,0.003105590062111801,500,100,80
bayg29,29,TS-S,112.427,1628,0.011180124223602485,500,200,80
bayg29,29,TS-S,132.023,1628,0.011180124223602485,500,500,80
bayg29,29,TS-S,182.48,1610,0.0,1000,50,80
bayg29,29,TS-S,180.843,1610,0.0,1000,100,80
bayg29,29,TS-S,188.359,1610,0.0,1000,200,80
bayg29,29,TS-S,353.583,1628,0.011180124223602485,1000,500,80
bayg29,29,TS-S,327.132,1610,0.0,1000,1000,80
bayg29,29,TS-S,22.0601,1643,0.020496894409937887,50,50,100
bayg29,29,TS-S,34.1364,1643,0.020496894409937887,100,50,100
bayg29,29,TS-S,43.7557,1643,0.020496894409937887,100,100,100
bayg29,29,TS-S,64.3532,1643,0.020496894409937887,200,50,100
bayg29,29,TS-S,65.9353,1643,0.020496894409937887,200,100,100
bayg29,29,TS-S,66.3039,1643,0.020496894409937887,200,200,100
bayg29,29,TS-S,113.876,1643,0.020496894409937887,500,50,100
bayg29,29,TS-S,114.785,1643,0.020496894409937887,500,100,100
bayg29,29,TS-S,113.755,1643,0.020496894409937887,500,200,100
bayg29,29,TS-S,116.313,1643,0.020496894409937887,500,500,100
bayg29,29,TS-S,186.693,1643,0.020496894409937887,1000,50,100
bayg29,29,TS-S,191.455,1643,0.020496894409937887,1000,100,100
bayg29,29,TS-S,188.477,1643,0.020496894409937887,1000,200,100
bayg29,29,TS-S,198.619,1643,0.020496894409937887,1000,500,100
bayg29,29,TS-S,189.724,1643,0.020496894409937887,1000,1000,100
bays29,29,TS-S,15.7628,2155,0.06683168316831684,50,50,10
bays29,29,TS-S,31.675,2133,0.05594059405940594,100,50,10
bays29,29,TS-S,31.598,2117,0.04801980198019802,100,100,10
bays29,29,TS-S,55.3442,2074,0.026732673267326732,200,50,10
bays29,29,TS-S,55.2123,2140,0.0594059405940594,200,100,10
bays29,29,TS-S,55.5014,2196,0.08712871287128712,200,200,10
bays29,29,TS-S,88.1666,2105,0.04207920792079208,500,50,10
bays29,29,TS-S,90.2364,2066,0.02277227722772277,500,100,10
bays29,29,TS-S,89.022,2096,0.03762376237623762,500,200,10
bays29,29,TS-S,93.6345,2179,0.07871287128712871,500,500,10
bays29,29,TS-S,143.313,2077,0.02821782178217822,1000,50,10
bays29,29,TS-S,142.86,2155,0.06683168316831684,1000,100,10
bays29,29,TS-S,146.497,2141,0.0599009900990099,1000,200,10
bays29,29,TS-S,162.632,2106,0.04257425742574258,1000,500,10
bays29,29,TS-S,166.647,2176,0.07722772277227723,1000,1000,10
bays29,29,TS-S,16.6647,2068,0.023762376237623763,50,50,20
bays29,29,TS-S,33.7957,2033,0.006435643564356435,100,50,20
bays29,29,TS-S,33.4566,2071,0.02524752475247525,100,100,20
bays29,29,TS-S,57.1898,2056,0.01782178217821782,200,50,20
bays29,29,TS-S,55.0076,2086,0.032673267326732675,200,100,20
bays29,29,TS-S,56.4482,2057,0.018316831683168316,200,200,20
bays29,29,TS-S,91.8403,2035,0.007425742574257425,500,50,20
bays29,29,TS-S,91.0385,2039,0.009405940594059406,500,100,20
bays29,29,TS-S,93.0429,2062,0.020792079207920793,500,200,20
bays29,29,TS-S,100.014,2071,0.02524752475247525,500,500,20
bays29,29,TS-S,151.346,2035,0.007425742574257425,1000,50,20
bays29,29,TS-S,148.588,2039,0.009405940594059406,1000,100,20
bays29,29,TS-S,149.701,2064,0.02178217821782178,1000,200,20
bays29,29,TS-S,184.983,2082,0.030693069306930693,1000,500,20
bays29,29,TS-S,187.996,2065,0.022277227722772276,1000,1000,20
bays29,29,TS-S,10.4475,2045,0.012376237623762377,50,50,50
bays29,29,TS-S,37.7826,2051,0.015346534653465346,100,50,50
bays29,29,TS-S,38.1433,2020,0.0,100,100,50
bays29,29,TS-S,60.6642,2034,0.006930693069306931,200,50,50
bays29,29,TS-S,60.4526,2026,0.0029702970297029703,200,100,50
bays29,29,TS-S,61.006,2033,0.006435643564356435,200,200,50
bays29,29,TS-S,101.007,2020,0.0,500,50,50
bays29,29,TS-S,100.198,2020,0.0,500,100,50
bays29,29,TS-S,100.492,2020,0.0,500,200,50
bays29,29,TS-S,119.692,2020,0.0,500,500,50
bays29,29,TS-S,168.559,2034,0.006930693069306931,1000,50,50
bays29,29,TS-S,168.93,2026,0.0029702970297029703,1000,100,50
bays29,29,TS-S,172.136,2020,0.0,1000,200,50
bays29,29,TS-S,253.404,2033,0.006435643564356435,1000,500,50
bays29,29,TS-S,223.181,2049,0.014356435643564357,1000,1000,50
bays29,29,TS-S,20.9173,2020,0.0,50,50,80
bays29,29,TS-S,41.8295,2020,0.0,100,50,80
bays29,29,TS-S,41.9458,2020,0.0,100,100,80
bays29,29,TS-S,64.273,2020,0.0,200,50,80
bays29,29,TS-S,64.5191,2026,0.0029702970297029703,200,100,80
bays29,29,TS-S,63.6121,2020,0.0,200,200,80
bays29,29,TS-S,107.144,2020,0.0,500,50,80
bays29,29,TS-S,106.428,2034,0.006930693069306931,500,100,80
bays29,29,TS-S,84.8813,2045,0.012376237623762377,500,200,80
bays29,29,TS-S,109.642,2020,0.0,500,500,80
bays29,29,TS-S,182.952,2028,0.0039603960396039604,1000,50,80
bays29,29,TS-S,152.859,2020,0.0,1000,100,80
bays29,29,TS-S,160.867,2020,0.0,1000,200,80
bays29,29,TS-S,329.887,2020,0.0,1000,500,80
bays29,29,TS-S,310.582,2020,0.0,1000,1000,80
bays29,29,TS-S,14.836,2039,0.009405940594059406,50,50,100
bays29,29,TS-S,44.4378,2039,0.009405940594059406,100,50,100
bays29,29,TS-S,22.5925,2039,0.009405940594059406,100,100,100
bays29,29,TS-S,51.6387,2039,0.009405940594059406,200,50,100
bays29,29,TS-S,42.0666,2039,0.009405940594059406,200,100,100
bays29,29,TS-S,53.789,2039,0.009405940594059406,200,200,100
bays29,29,TS-S,97.5601,2039,0.009405940594059406,500,50,100
bays29,29,TS-S,90.9655,2039,0.009405940594059406,500,100,100
bays29,29,TS-S,86.6288,2039,0.009405940594059406,500,200,100
bays29,29,TS-S,93.9319,2039,0.009405940594059406,500,500,100
bays29,29,TS-S,195.068,2039,0.009405940594059406,1000,50,100
bays29,29,TS-S,190.256,2039,0.009405940594059406,1000,100,100
bays29,29,TS-S,198.199,2039,0.009405940594059406,1000,200,100
bays29,29,TS-S,165.637,2039,0.009405940594059406,1000,500,100
bays29,29,TS-S,193.762,2039,0.009405940594059406,1000,1000,100
berlin52,52,TS-S,59.2397,7920,0.050119331742243436,50,50,10
berlin52,52,TS-S,85.187,8057,0.0682842747281888,100,50,10
berlin52,52,TS-S,84.8691,8086,0.07212940864492177,100,100,10
berlin52,52,TS-S,133.528,8044,0.06656059400689472,200,50,10
berlin52,52,TS-S,134.976,7913,0.049191195969238925,200,100,10
berlin52,52,TS-S,134.988,8309,0.1016971625563511,200,200,10
berlin52,52,TS-S,287.461,8076,0.07080350039777247,500,50,10
berlin52,52,TS-S,299.622,7860,0.042163882259347654,500,100,10
berlin52,52,TS-S,290.825,7818,0.03659506762132061,500,200,10
berlin52,52,TS-S,288.23,8142,0.07955449482895784,500,500,10
berlin52,52,TS-S,512.843,7886,0.045611243701935825,1000,50,10
berlin52,52,TS-S,547.876,7589,0.006231768761601697,1000,100,10
berlin52,52,TS-S,559.144,7937,0.05237337576239724,1000,200,10
berlin52,52,TS-S,541.54,7912,0.049058605144524,1000,500,10
berlin52,52,TS-S,539.848,7844,0.04004242906390878,1000,1000,10
berlin52,52,TS-S,61.7976,7806,0.035003977724741446,50,50,20
berlin52,52,TS-S,87.1623,8034,0.06523468575974542,100,50,20
berlin52,52,TS-S,89.2073,8074,0.07053831874834261,100,100,20
berlin52,52,TS-S,143.672,7836,0.03898170246618934,200,50,20
berlin52,52,TS-S,142.558,8061,0.06881463802704853,200,100,20
berlin52,52,TS-S,146.396,8021,0.06351100503845133,200,200,20
berlin52,52,TS-S,293.093,7986,0.0588703261734288,500,50,20
berlin52,52,TS-S,304.337,7562,0.0026518164942985947,500,100,20
berlin52,52,TS-S,299.952,7735,0.02559002916998144,500,200,20
berlin52,52,TS-S,284.963,7837,0.03911429329090427,500,500,20
berlin52,52,TS-S,563.321,7921,0.05025192256695837,1000,50,20
berlin52,52,TS-S,553.725,7634,0.012198355873773535,1000,100,20
berlin52,52,TS-S,559.902,7920,0.050119331742243436,1000,200,20
berlin52,52,TS-S,570.646,7862,0.042429063908777515,1000,500,20
berlin52,52,TS-S,557.771,7991,0.05953328029700345,1000,1000,20
berlin52,52,TS-S,37.6969,7842,0.03977724741447892,50,50,50
berlin52,52,TS-S,96.5238,7842,0.03977724741447892,100,50,50
berlin52,52,TS-S,93.099,7842,0.03977724741447892,100,100,50
berlin52,52,TS-S,145.77,7749,0.027446300715990454,200,50,50
berlin52,52,TS-S,164.506,7739,0.026120392468841156,200,100,50
berlin52,52,TS-S,130.409,7749,0.027446300715990454,200,200,50
berlin52,52,TS-S,353.158,7542,0.0,500,50,50
berlin52,52,TS-S,346.268,7732,0.02519225669583665,500,100,50
berlin52,52,TS-S,307.592,7542,0.0,500,200,50
berlin52,52,TS-S,357.346,7610,0.009016176080615222,500,500,50
berlin52,52,TS-S,639.61,7986,0.0588703261734288,1000,50,50
berlin52,52,TS-S,670.071,7542,0.0,1000,100,50
berlin52,52,TS-S,652.701,7542,0.0,1000,200,50
berlin52,52,TS-S,668.01,7618,0.01007690267833466,1000,500,50
berlin52,52,TS-S,602.718,7756,0.028374436488994962,1000,1000,50
berlin52,52,TS-S,68.9429,7837,0.03911429329090427,50,50,80
berlin52,52,TS-S,103.176,7842,0.03977724741447892,100,50,80
berlin52,52,TS-S,107.572,7837,0.03911429329090427,100,100,80
berlin52,52,TS-S,187.405,7542,0.0,200,50,80
berlin52,52,TS-S,183.146,7715,0.022938212675682843,200,100,80
berlin52,52,TS-S,185.154,7542,0.0,200,200,80
berlin52,52,TS-S,386.461,7542,0.0,500,50,80
berlin52,52,TS-S,389.087,7542,0.0,500,100,80
berlin52,52,TS-S,390.316,7542,0.0,500,200,80
berlin52,52,TS-S,381.335,7542,0.0,500,500,80
berlin52,52,TS-S,724.139,8051,0.06748872977989923,1000,50,80
berlin52,52,TS-S,738.442,7715,0.022938212675682843,1000,100,80
berlin52,52,TS-S,742.547,7542,0.0,1000,200,80
berlin52,52,TS-S,754.316,7677,0.017899761336515514,1000,500,80
berlin52,52,TS-S,728.515,7732,0.02519225669583665,1000,1000,80
berlin52,52,TS-S,75.4847,7842,0.03977724741447892,50,50,100
berlin52,52,TS-S,83.3983,7842,0.03977724741447892,100,50,100
berlin52,52,TS-S,112.931,7842,0.03977724741447892,100,100,100
berlin52,52,TS-S,196.452,7842,0.03977724741447892,200,50,100
berlin52,52,TS-S,184.14,7842,0.03977724741447892,200,100,100
berlin52,52,TS-S,176.362,7842,0.03977724741447892,200,200,100
berlin52,52,TS-S,441.426,7842,0.03977724741447892,500,50,100
berlin52,52,TS-S,387.829,7842,0.03977724741447892,500,100,100
berlin52,52,TS-S,420.996,7842,0.03977724741447892,500,200,100
berlin52,52,TS-S,405.936,7842,0.03977724741447892,500,500,100
berlin52,52,TS-S,855.181,7842,0.03977724741447892,1000,50,100
berlin52,52,TS-S,797.423,7842,0.03977724741447892,1000,100,100
berlin52,52,TS-S,804.711,7842,0.03977724741447892,1000,200,100
berlin52,52,TS-S,820.445,7842,0.03977724741447892,1000,500,100
berlin52,52,TS-S,769.086,7842,0.03977724741447892,1000,1000,100
brazil58,58,TS-S,68.6431,26195,0.03150226422524119,50,50,10
brazil58,58,TS-S,103.813,26099,0.027721992518212245,100,50,10
brazil58,58,TS-S,106.79,25731,0.013230950974601299,100,100,10
brazil58,58,TS-S,153.027,26130,0.028942705256940343,200,50,10
brazil58,58,TS-S,157.23,26097,0.027643236857649144,200,100,10
brazil58,58,TS-S,171.413,25872,0.01878322504430006,200,200,10
brazil58,58,TS-S,379.183,25753,0.014097263240795433,500,50,10
brazil58,58,TS-S,361.727,25786,0.015396731640086632,500,100,10
brazil58,58,TS-S,379.985,25783,0.015278598149241977,500,200,10
brazil58,58,TS-S,354.634,25536,0.005552274069698759,500,500,10
brazil58,58,TS-S,725.634,25756,0.014215396731640087,1000,50,10
brazil58,58,TS-S,696.009,25911,0.020318960425280568,1000,100,10
brazil58,58,TS-S,742.451,25991,0.023469186847804687,1000,200,10
brazil58,58,TS-S,692.452,25959,0.022209096278795037,1000,500,10
brazil58,58,TS-S,730.396,25928,0.020988383540066942,1000,1000,10
brazil58,58,TS-S,50.6926,25801,0.015987399094309903,50,50,20
brazil58,58,TS-S,107.01,25395,0.0,100,50,20
brazil58,58,TS-S,105.077,25623,0.00897814530419374,100,100,20
brazil58,58,TS-S,158.444,25469,0.00291395944083481,200,50,20
brazil58,58,TS-S,185.895,25400,0.00019688915140775743,200,100,20
brazil58,58,TS-S,158.975,25428,0.001299468399291199,200,200,20
brazil58,58,TS-S,378.998,25493,0.003859027367592046,500,50,20
brazil58,58,TS-S,398.394,25526,0.005158495766883244,500,100,20
brazil58,58,TS-S,395.132,25560,0.006497341996455995,500,200,20
brazil58,58,TS-S,360.809,25945,0.02165780665485332,500,500,20
brazil58,58,TS-S,737.149,25400,0.00019688915140775743,1000,50,20
brazil58,58,TS-S,732.68,25423,0.0011025792478834417,1000,100,20
brazil58,58,TS-S,722.372,25450,0.0021657806654853317,1000,200,20
brazil58,58,TS-S,761.125,25400,0.00019688915140775743,1000,500,20
brazil58,58,TS-S,731.175,25465,0.002756448119708604,1000,1000,20
brazil58,58,TS-S,77.2511,26307,0.03591258121677496,50,50,50
brazil58,58,TS-S,120.96,25395,0.0,100,50,50
brazil58,58,TS-S,86.9054,25395,0.0,100,100,50
brazil58,58,TS-S,204.209,25699,0.011970860405591652,200,50,50
brazil58,58,TS-S,185.395,25395,0.0,200,100,50
brazil58,58,TS-S,204.137,25482,0.0034258712344949795,200,200,50
brazil58,58,TS-S,434.511,25395,0.0,500,50,50
brazil58,58,TS-S,429.699,25475,0.003150226422524119,500,100,50
brazil58,58,TS-S,446.905,25510,0.004528450482378421,500,200,50
brazil58,58,TS-S,441.037,25482,0.0034258712344949795,500,500,50
brazil58,58,TS-S,878.657,25395,0.0,1000,50,50
brazil58,58,TS-S,871.977,25395,0.0,1000,100,50
brazil58,58,TS-S,890.153,25507,0.004410316991533767,1000,200,50
brazil58,58,TS-S,877.315,25395,0.0,1000,500,50
brazil58,58,TS-S,867.269,25395,0.0,1000,1000,50
brazil58,58,TS-S,83.6484,26003,0.023941720811183304,50,50,80
brazil58,58,TS-S,114.352,26003,0.023941720811183304,100,50,80
brazil58,58,TS-S,105.112,26003,0.023941720811183304,100,100,80
brazil58,58,TS-S,225.565,26003,0.023941720811183304,200,50,80
brazil58,58,TS-S,229.489,26003,0.023941720811183304,200,100,80
brazil58,58,TS-S,229.535,25838,0.01744437881472731,200,200,80
brazil58,58,TS-S,526.83,25761,0.014412285883047844,500,50,80
brazil58,58,TS-S,506.427,26003,0.023941720811183304,500,100,80
brazil58,58,TS-S,513.288,25761,0.014412285883047844,500,200,80
brazil58,58,TS-S,514.695,25838,0.01744437881472731,500,500,80
brazil58,58,TS-S,999.841,25395,0.0,1000,50,80
brazil58,58,TS-S,977.626,25395,0.0,1000,100,80
brazil58,58,TS-S,986.564,25395,0.0,1000,200,80
brazil58,58,TS-S,975.875,25761,0.014412285883047844,1000,500,80
brazil58,58,TS-S,970.803,25767,0.014648552864737152,1000,1000,80
brazil58,58,TS-S,89.0766,26008,0.02413860996259106,50,50,100
brazil58,58,TS-S,141.069,26008,0.02413860996259106,100,50,100
